% Base Parameters: gridHeight = 100, gridWidth = 100, min_distance_groups = 5, num_groups = 13, num_agents_per_group = 5, max_strikes = 3, mean_tolerance = 0.25, std_tolerance = 0.1, mean_value = 1.0, std_value = 0.5, agent_std_value = 0.25, prop_deviant = 0.2, deviant_mean_tolerance = 0.125, prefix = adjusted_means, 

% Random Parameters: 
% Test Parameters:
%deviant_mean_tolerance = [0.125, 0.25, 0.5]
% ,,Test Parameters,Results
Seed,Timestep,deviant_mean_tolerance,num_deviants,num_standards,avg_deviant_payoff,avg_standard_payoff,
5,37,0.125,16,49,9.887747565566768,10.027733724642003,
5,38,0.125,16,49,10.090357299207763,10.240034822001936,
5,39,0.125,16,49,10.335527659301665,10.468770048972134,
5,40,0.125,16,49,10.593914812607578,10.73715717550137,
5,41,0.125,16,49,10.823991378413114,11.01533207290222,
5,42,0.125,16,49,11.020996850740236,11.274231911184703,
5,43,0.125,16,49,11.338610537381339,11.521700361171936,
5,44,0.125,16,49,11.507619712347399,11.834368097697793,
5,45,0.125,16,49,11.690735346945162,12.208728732909838,
5,46,0.125,16,49,11.95070542797089,12.501182970274009,
5,47,0.125,16,49,12.209603560002666,12.77405435921089,
5,48,0.125,16,49,12.35770835070311,13.04164396084569,
5,49,0.125,16,49,12.587128351136752,13.309573139743014,
5,50,0.125,16,49,12.841285631844253,13.604567254687225,
5,51,0.125,16,49,13.087915484608489,13.874922597657147,
5,52,0.125,16,49,13.390060721778902,14.18081951627042,
5,53,0.125,16,49,13.547084673166058,14.476928193258514,
5,54,0.125,16,49,13.76663064543941,14.707233596397709,
5,55,0.125,16,49,13.878209873899118,15.023273196978291,
5,56,0.125,16,49,14.142318502123432,15.299410147475253,
5,57,0.125,16,49,14.32080131427913,15.578206580489937,
5,58,0.125,16,49,14.539172566642739,15.848402960974855,
5,59,0.125,16,49,14.7462685752426,16.154898954299654,
5,60,0.125,16,49,15.074737924072911,16.450045484076618,
5,61,0.125,16,49,15.338745365652976,16.75785772735615,
5,62,0.125,16,49,15.626289448087705,17.010893715460902,
5,63,0.125,16,49,15.890106718560325,17.289457092914375,
5,64,0.125,16,49,16.139676319721595,17.630946449431057,
5,65,0.125,16,49,16.36215771309124,17.917923759064163,
5,66,0.125,16,49,16.61820359561107,18.17590644536813,
5,67,0.125,16,49,16.903794646003174,18.412421282530502,
5,68,0.125,16,49,17.22726670030586,18.65994401033939,
5,69,0.125,16,49,17.566508520395136,18.92553593030156,
5,70,0.125,16,49,17.85451352875997,19.25250914437325,
5,71,0.125,16,49,18.070062159858864,19.554678535250478,
5,72,0.125,16,49,18.27611991100921,19.79502011511388,
5,73,0.125,16,49,18.593813237828197,19.997779713344507,
5,74,0.125,16,49,18.867348144002758,20.335077700745956,
5,75,0.125,16,49,19.16215801063109,20.66490430601409,
5,76,0.125,16,49,19.464697140507994,20.98431765353237,
5,77,0.125,16,49,19.794046981792924,21.291080366384573,
5,78,0.125,16,49,20.01299009830163,21.584107708844005,
5,79,0.125,16,49,20.249997948407774,21.858661473560446,
5,80,0.125,16,49,20.501902984599063,22.05953238489039,
5,81,0.125,16,49,20.803209884847444,22.29520086963262,
5,82,0.125,16,49,21.00700770595683,22.594141236077224,
5,83,0.125,16,49,21.29467686583305,22.81427157335368,
5,84,0.125,16,49,21.54295748648793,23.09094313451364,
5,85,0.125,16,49,21.826705154966618,23.41178682777281,
5,86,0.125,16,49,22.207153237188272,23.692665566961416,
5,87,0.125,16,49,22.415378800699667,23.98044000535801,
5,88,0.125,16,49,22.599373309985577,24.237897267632345,
5,89,0.125,16,49,22.85963845308907,24.480263978120032,
5,90,0.125,16,49,23.098598162750385,24.856433027177587,
5,91,0.125,16,49,23.30071295061596,25.154037839699516,
5,92,0.125,16,49,23.711768287928297,25.457970333686184,
5,93,0.125,16,49,23.913127867145512,25.73824486055055,
5,94,0.125,16,49,24.181312909050934,26.052303415090503,
5,95,0.125,16,49,24.410197841267905,26.27507307721553,
5,96,0.125,16,49,24.589394502856564,26.577849956568674,
5,97,0.125,16,49,24.79614538797936,26.860671212563407,
5,98,0.125,16,49,25.0415137817355,27.169422537358024,
5,99,0.125,16,49,25.298052211280567,27.414652312303296,
5,100,0.125,16,49,25.428731005281197,27.698885744804446,
1,0,0.25,14,51,0.0,0.0,
1,1,0.25,14,51,0.2990560650825501,0.2778952205882351,
1,2,0.25,14,51,0.5637418465954916,0.557931847198337,
1,3,0.25,14,51,0.8442378563540325,0.7907221881782304,
1,4,0.25,14,51,1.172182138477053,1.064964694237592,
1,5,0.25,14,51,1.4167246392795019,1.2955363359375325,
1,6,0.25,14,51,1.6033758754176752,1.4981783748438704,
1,7,0.25,14,51,1.8466497622430325,1.7869243883335912,
1,8,0.25,14,51,2.1098328846905914,2.0440103001734866,
1,9,0.25,14,51,2.3426693293498366,2.3140785531042756,
1,10,0.25,14,51,2.667234576167111,2.6194325855484704,
1,11,0.25,14,51,2.967234943055171,2.900275872877728,
1,12,0.25,14,51,3.2351823572722744,3.1654150466295503,
1,13,0.25,14,51,3.5267470266409378,3.4041338500996448,
1,14,0.25,14,51,3.8214074456213933,3.667997527245707,
1,15,0.25,14,51,4.065312870747424,3.879480358621326,
1,16,0.25,14,51,4.2597219610759645,4.1250980005231295,
1,17,0.25,14,51,4.5583229849181,4.402499220920158,
1,18,0.25,14,51,4.798594478575055,4.683871604898449,
1,19,0.25,14,51,5.09077226763418,5.01336603483913,
1,20,0.25,14,51,5.420591408343315,5.294059758308188,
1,21,0.25,14,51,5.663594029756503,5.557804414237337,
1,22,0.25,14,51,5.93216745693586,5.80997751771248,
1,23,0.25,14,51,6.084973265876356,5.995242894784749,
1,24,0.25,14,51,6.272781171588803,6.202783319234789,
1,25,0.25,14,51,6.485570815220314,6.453234651143918,
1,26,0.25,14,51,6.744468937698928,6.700524986313873,
1,27,0.25,14,51,7.062413864602917,6.980160365463042,
1,28,0.25,14,51,7.32560245591183,7.241723599172759,
1,29,0.25,14,51,7.604571353822442,7.544541916497894,
1,30,0.25,14,51,7.83042672301727,7.769006259612063,
1,31,0.25,14,51,8.102340893864003,8.006387927291605,
1,32,0.25,14,51,8.317816954746009,8.266984770330193,
1,33,0.25,14,51,8.612733854970973,8.561907304052927,
1,34,0.25,14,51,8.839537050330868,8.795551321656621,
1,35,0.25,14,51,9.07976274930399,9.032194991934073,
1,36,0.25,14,51,9.27755107572562,9.305862261693097,
1,37,0.25,14,51,9.575611831802593,9.580446257299998,
1,38,0.25,14,51,9.823512403671499,9.78964813291999,
1,39,0.25,14,51,10.112950583649868,10.032199850747466,
1,40,0.25,14,51,10.372225954407893,10.27564657317791,
1,41,0.25,14,51,10.587431226478385,10.495098561722838,
1,42,0.25,14,51,10.851455734988912,10.780269306353446,
1,43,0.25,14,51,11.076217147437509,11.065601405768215,
1,44,0.25,14,51,11.287025097456308,11.303101611671693,
1,45,0.25,14,51,11.492567747307143,11.533065230057588,
1,46,0.25,14,51,11.74357767173476,11.842333796595367,
1,47,0.25,14,51,11.974122574351062,12.140876281420574,
1,48,0.25,14,51,12.158522336712537,12.360726482851755,
1,49,0.25,14,51,12.436911570841488,12.629871285111221,
1,50,0.25,14,51,12.62460519848155,12.831448392297556,
1,51,0.25,14,51,12.792751796958152,13.057716046871473,
1,52,0.25,14,51,13.022643358798474,13.276426317005809,
1,53,0.25,14,51,13.212417662645143,13.519919931555965,
1,54,0.25,14,51,13.394571129999091,13.798982937666946,
1,55,0.25,14,51,13.66104001021293,14.054617683417641,
1,56,0.25,14,51,13.937405034436551,14.273079489201221,
1,57,0.25,14,51,14.191775207525648,14.53428273523803,
1,58,0.25,14,51,14.381262502726438,14.79144787513229,
1,59,0.25,14,51,14.619031033195657,15.087559757718534,
1,60,0.25,14,51,14.883631294550861,15.386975701370478,
1,61,0.25,14,51,15.102227533531321,15.5984812756952,
1,62,0.25,14,51,15.348551129180574,15.90552039609644,
1,63,0.25,14,51,15.577723398797897,16.160799773382895,
1,64,0.25,14,51,15.817681721305082,16.438780475532727,
1,65,0.25,14,51,16.12373670728598,16.704690393959755,
1,66,0.25,14,51,16.312902914975,17.01127780438683,
1,67,0.25,14,51,16.533509138824954,17.27786311918674,
1,68,0.25,14,51,16.796470522182933,17.565551188247568,
1,69,0.25,14,51,16.992003661594783,17.81077023130513,
1,70,0.25,14,51,17.19964932986922,18.089061912785656,
1,71,0.25,14,51,17.48350544651091,18.350641343149974,
1,72,0.25,14,51,17.675400454585937,18.619064382092922,
1,73,0.25,14,51,17.875650074837356,18.863004362399725,
1,74,0.25,14,51,18.040697142415077,19.101387755470178,
1,75,0.25,14,51,18.29111085382873,19.40950357835418,
1,76,0.25,14,51,18.52385639036682,19.677443045613124,
1,77,0.25,14,51,18.856461463387156,19.913239215389495,
1,78,0.25,14,51,19.071684465571916,20.198296172755104,
1,79,0.25,14,51,19.325539917165177,20.507242290450815,
1,80,0.25,14,51,19.597837230613884,20.725561099443283,
1,81,0.25,14,51,19.84237699124309,21.009335261626205,
1,82,0.25,14,51,20.00728474866749,21.238497208312015,
1,83,0.25,14,51,20.193140594709142,21.475094832486214,
1,84,0.25,14,51,20.400978089980274,21.800036132503134,
1,85,0.25,14,51,20.54122572771543,22.001915040644352,
1,86,0.25,14,51,20.69635628239484,22.31059357110233,
1,87,0.25,14,51,20.992278392253304,22.533381881564978,
1,88,0.25,14,51,21.30325536080613,22.83082701609949,
1,89,0.25,14,51,21.53147539324458,23.10123728996114,
1,90,0.25,14,51,21.702447295996226,23.310161096652664,
1,91,0.25,14,51,21.96994990624965,23.578675921075398,
1,92,0.25,14,51,22.268436074170044,23.867975798790113,
1,93,0.25,14,51,22.526072281102625,24.16117863022452,
1,94,0.25,14,51,22.684646705545315,24.387510675708217,
1,95,0.25,14,51,22.91419206390452,24.67913099288684,
1,96,0.25,14,51,23.1525419407642,24.97157218240398,
1,97,0.25,14,51,23.431760501277697,25.18572062162926,
1,98,0.25,14,51,23.585197365836386,25.4365620676508,
1,99,0.25,14,51,23.757530011339078,25.625616135198822,
1,100,0.25,14,51,23.980124674656363,25.868027171226323,
2,0,0.25,13,52,0.0,0.0,
2,1,0.25,13,52,0.30521663794150716,0.2527519521804958,
2,2,0.25,13,52,0.5523180571886209,0.5198754393137421,
2,3,0.25,13,52,0.7679326314192553,0.7239108166442467,
2,4,0.25,13,52,1.035335372732236,0.9710169258599094,
2,5,0.25,13,52,1.2510712190889395,1.1710113581283044,
2,6,0.25,13,52,1.480429642762129,1.3708074633951313,
2,7,0.25,13,52,1.6096652261912825,1.557147388534503,
2,8,0.25,13,52,1.8474872739842305,1.8015087693740353,
2,9,0.25,13,52,1.9930528891583281,2.0114545932683785,
2,10,0.25,13,52,2.2055377265377234,2.174429754258634,
2,11,0.25,13,52,2.3871137334013053,2.3897612080026684,
2,12,0.25,13,52,2.5863620151787883,2.642990890421167,
2,13,0.25,13,52,2.8798254640851515,2.851713434969562,
2,14,0.25,13,52,3.1208553685574554,3.1045833230699356,
2,15,0.25,13,52,3.401160150320396,3.3190682288638405,
2,16,0.25,13,52,3.6956633364944764,3.570973445121505,
2,17,0.25,13,52,3.9453332637886636,3.8115669664052803,
2,18,0.25,13,52,4.214224743556652,3.977484749156419,
2,19,0.25,13,52,4.453754553142232,4.232346476298634,
2,20,0.25,13,52,4.682089160796261,4.492052516420004,
2,21,0.25,13,52,4.916882046544439,4.719436586962122,
2,22,0.25,13,52,5.202159411514652,4.9405575158402355,
2,23,0.25,13,52,5.457615901760064,5.146591012902116,
2,24,0.25,13,52,5.791181497229335,5.360870542210312,
2,25,0.25,13,52,6.009700077012871,5.504941955318824,
2,26,0.25,13,52,6.337772258941618,5.708289001522916,
2,27,0.25,13,52,6.606748929505079,5.939097167888467,
2,28,0.25,13,52,6.872006611751129,6.171702956670933,
2,29,0.25,13,52,7.20044327646553,6.3892612241612365,
2,30,0.25,13,52,7.503883401351893,6.615364791969648,
2,31,0.25,13,52,7.754062411076548,6.81125878377687,
2,32,0.25,13,52,8.064344500541468,7.043347026709421,
2,33,0.25,13,52,8.206480012568129,7.215618099129963,
2,34,0.25,13,52,8.485397427217396,7.410423003710771,
2,35,0.25,13,52,8.71777847587284,7.641991216088682,
2,36,0.25,13,52,9.008773509593523,7.912761981806209,
2,37,0.25,13,52,9.22907951527547,8.159716343070592,
2,38,0.25,13,52,9.472715343009845,8.341802300026112,
2,39,0.25,13,52,9.756743607744749,8.6077115473598,
2,40,0.25,13,52,10.053079553402581,8.82952304209564,
2,41,0.25,13,52,10.415428585032258,9.037290931103502,
2,42,0.25,13,52,10.629035101425435,9.26736197544982,
2,43,0.25,13,52,10.947158339901632,9.456908090553446,
2,44,0.25,13,52,11.20120025271773,9.677567807709526,
2,45,0.25,13,52,11.520813478291176,9.882763663039395,
2,46,0.25,13,52,11.708124338990181,10.07561009142272,
2,47,0.25,13,52,11.950095654582793,10.274585416397198,
2,48,0.25,13,52,12.319948901673229,10.507308785366858,
2,49,0.25,13,52,12.669837059440612,10.770371807401206,
2,50,0.25,13,52,12.931517375600466,10.978259772730336,
2,51,0.25,13,52,13.209083449884284,11.266599744086957,
2,52,0.25,13,52,13.39841240303289,11.462081052480375,
2,53,0.25,13,52,13.597961830335027,11.673901907945975,
2,54,0.25,13,52,13.751338316542576,11.899925772923497,
2,55,0.25,13,52,14.037839124769057,12.116736840616882,
2,56,0.25,13,52,14.237947313000985,12.32170395675494,
2,57,0.25,13,52,14.473032612256203,12.562196104884205,
2,58,0.25,13,52,14.818003130516528,12.774198233519785,
2,59,0.25,13,52,15.080516949808011,13.005609212237637,
2,60,0.25,13,52,15.491302587556707,13.201604784039066,
2,61,0.25,13,52,15.838921422774764,13.418448268398851,
2,62,0.25,13,52,16.077386934346592,13.623366392182701,
2,63,0.25,13,52,16.266042315265647,13.88386684195275,
2,64,0.25,13,52,16.56294854113512,14.075660543060557,
2,65,0.25,13,52,16.80924778268092,14.291294311327249,
2,66,0.25,13,52,16.976699914641,14.538215129143053,
2,67,0.25,13,52,17.194256047271157,14.805601300242731,
2,68,0.25,13,52,17.36856744068696,14.985481155944061,
2,69,0.25,13,52,17.60444605181793,15.304722485321301,
2,70,0.25,13,52,17.90311762461124,15.548322792439837,
2,71,0.25,13,52,18.211366807254027,15.724183900378069,
2,72,0.25,13,52,18.548718676656037,16.008458823669073,
2,73,0.25,13,52,18.79179890701752,16.251667331868735,
2,74,0.25,13,52,19.029245082995114,16.505748568714818,
2,75,0.25,13,52,19.30474901113884,16.726148255443672,
2,76,0.25,13,52,19.460863158770913,16.9046241838306,
2,77,0.25,13,52,19.648296842856993,17.115974266096224,
2,78,0.25,13,52,19.976629719884087,17.312545493185926,
2,79,0.25,13,52,20.31053083192507,17.51880768564431,
2,80,0.25,13,52,20.608593809670634,17.745181158852315,
2,81,0.25,13,52,21.017107125073473,17.924298725183505,
2,82,0.25,13,52,21.282224248810902,18.1716141112856,
2,83,0.25,13,52,21.60704316980916,18.42096773610267,
2,84,0.25,13,52,21.8657453667661,18.596846479470685,
2,85,0.25,13,52,22.106830154779985,18.81549975992476,
2,86,0.25,13,52,22.261355312314045,18.98409521234725,
2,87,0.25,13,52,22.483052909050294,19.22989210313817,
2,88,0.25,13,52,22.72165810183657,19.441702763543,
2,89,0.25,13,52,23.07144162890219,19.598152462296472,
2,90,0.25,13,52,23.37740638421303,19.822120837541487,
2,91,0.25,13,52,23.673412367948398,20.065514617859534,
2,92,0.25,13,52,23.915704893407266,20.28057017203353,
2,93,0.25,13,52,24.11689463792623,20.47745322860222,
2,94,0.25,13,52,24.334988384453183,20.708359719308458,
2,95,0.25,13,52,24.66902015533651,20.98383799371449,
2,96,0.25,13,52,24.86109757327514,21.201187875642315,
2,97,0.25,13,52,25.184763371562042,21.4668998422166,
2,98,0.25,13,52,25.554518096250774,21.741138769736022,
2,99,0.25,13,52,25.889201114160095,21.96425539233962,
2,100,0.25,13,52,26.257406913341427,22.20112294987521,
3,0,0.25,12,53,0.0,0.0,
3,1,0.25,12,53,0.25042816549539565,0.23601542936181127,
3,2,0.25,12,53,0.5804280216495195,0.549579280727315,
3,3,0.25,12,53,0.8892806584636369,0.8579559980698352,
3,4,0.25,12,53,1.172663404047489,1.1165627593139433,
3,5,0.25,12,53,1.4648518060644466,1.420517215413868,
3,6,0.25,12,53,1.7033054674665136,1.6497084801489454,
3,7,0.25,12,53,1.963272377848625,1.8912379626357916,
3,8,0.25,12,53,2.2179289852579434,2.180676651135314,
3,9,0.25,12,53,2.4571408700197934,2.4051138219733676,
3,10,0.25,12,53,2.680228185156981,2.6093012356086107,
3,11,0.25,12,53,3.0287084713578216,2.9248093649522695,
3,12,0.25,12,53,3.295742192533281,3.1743899345217357,
3,13,0.25,12,53,3.6095978210369757,3.4401895923905896,
3,14,0.25,12,53,3.8779262897041114,3.665126945002836,
3,15,0.25,12,53,4.143157015409734,3.923406660744362,
3,16,0.25,12,53,4.3839494427459105,4.157238882980895,
3,17,0.25,12,53,4.6374630482738,4.400638498014456,
3,18,0.25,12,53,4.871228464741985,4.6031216335494936,
3,19,0.25,12,53,5.15613579357612,4.915200919925701,
3,20,0.25,12,53,5.395552979210495,5.184799914423613,
3,21,0.25,12,53,5.6358203500224695,5.428250939736952,
3,22,0.25,12,53,5.832035036956788,5.666714328760785,
3,23,0.25,12,53,6.0374263976105595,5.9027222425952575,
3,24,0.25,12,53,6.28980393753249,6.134869577593876,
3,25,0.25,12,53,6.529612442194542,6.320361359503472,
3,26,0.25,12,53,6.88183374094833,6.5476119229343634,
3,27,0.25,12,53,7.074706306406397,6.743943424597594,
3,28,0.25,12,53,7.385249644015119,6.9563698085355625,
3,29,0.25,12,53,7.634008206679764,7.157509908447939,
3,30,0.25,12,53,7.831058165129964,7.364912059605459,
3,31,0.25,12,53,8.063597984197129,7.70041460681371,
3,32,0.25,12,53,8.280640087776055,7.966015655900271,
3,33,0.25,12,53,8.465797275262423,8.181289158178801,
3,34,0.25,12,53,8.780670673055758,8.462355998191994,
3,35,0.25,12,53,9.059520401736357,8.70658802815763,
3,36,0.25,12,53,9.33218723900904,8.948031847408801,
3,37,0.25,12,53,9.5113607679675,9.133078291518178,
3,38,0.25,12,53,9.80496523018273,9.357534729007407,
3,39,0.25,12,53,10.073603650518846,9.635235315352608,
3,40,0.25,12,53,10.279349041243053,9.842850271419048,
3,41,0.25,12,53,10.507007762937608,10.105078666194284,
3,42,0.25,12,53,10.728391485865364,10.332829769852793,
3,43,0.25,12,53,10.95913527133508,10.607956495529034,
3,44,0.25,12,53,11.272673540415584,10.858404383124814,
3,45,0.25,12,53,11.474349720678534,11.041562507289328,
3,46,0.25,12,53,11.571129232827028,11.289967107139308,
3,47,0.25,12,53,11.865157578588475,11.563290544044479,
3,48,0.25,12,53,12.086673006122995,11.82868707747558,
3,49,0.25,12,53,12.373841526821948,12.08965183415637,
3,50,0.25,12,53,12.610122538924664,12.321745901240337,
3,51,0.25,12,53,12.880630755017812,12.597225261186448,
3,52,0.25,12,53,13.146070976172927,12.84408130312233,
3,53,0.25,12,53,13.30974050250954,13.083873471086438,
3,54,0.25,12,53,13.569654553703984,13.373105398872953,
3,55,0.25,12,53,13.916893421158393,13.615009969364703,
3,56,0.25,12,53,14.187948060861565,13.910780395270162,
3,57,0.25,12,53,14.4462865634793,14.200615395431615,
3,58,0.25,12,53,14.696447776800042,14.490861975941495,
3,59,0.25,12,53,15.018822527715686,14.80509548960672,
3,60,0.25,12,53,15.219297509343534,15.000944218557375,
3,61,0.25,12,53,15.335672898106075,15.212656917250168,
3,62,0.25,12,53,15.621020697677915,15.531213584847857,
3,63,0.25,12,53,15.864233085533206,15.802006460830919,
3,64,0.25,12,53,16.013786593507113,16.078339486499246,
3,65,0.25,12,53,16.263123529587904,16.362140536729523,
3,66,0.25,12,53,16.533848008473736,16.62954136529062,
3,67,0.25,12,53,16.776975576740632,16.800740992931757,
3,68,0.25,12,53,17.10926471190707,16.998642072723012,
3,69,0.25,12,53,17.380203811536518,17.210179611007774,
3,70,0.25,12,53,17.67195770956432,17.44895169957392,
3,71,0.25,12,53,17.945364364027352,17.681647225325293,
3,72,0.25,12,53,18.145392652187276,17.909669228736774,
3,73,0.25,12,53,18.276298106691193,18.106035517721658,
3,74,0.25,12,53,18.60916586053554,18.346597581072274,
3,75,0.25,12,53,18.774286364367978,18.590532157595117,
3,76,0.25,12,53,19.07858057357767,18.82781597282447,
3,77,0.25,12,53,19.33988379437285,19.12325654905368,
3,78,0.25,12,53,19.519261585131936,19.33964560665308,
3,79,0.25,12,53,19.733816912493985,19.590833353344678,
3,80,0.25,12,53,19.99204798550939,19.875281618350193,
3,81,0.25,12,53,20.299544106984794,20.128083718087723,
3,82,0.25,12,53,20.52674546056475,20.437972130856764,
3,83,0.25,12,53,20.806639581740775,20.727336337093007,
3,84,0.25,12,53,21.149451034344803,20.97013969316567,
3,85,0.25,12,53,21.430878571906202,21.244646951221124,
3,86,0.25,12,53,21.650586702059204,21.556169831526454,
3,87,0.25,12,53,21.94729920297699,21.82225197643387,
3,88,0.25,12,53,22.206969712730615,22.118853908046436,
3,89,0.25,12,53,22.446219516633505,22.384274060561978,
3,90,0.25,12,53,22.633623612933974,22.679065900698046,
3,91,0.25,12,53,22.83460875876847,22.914552752418153,
3,92,0.25,12,53,23.045746633488353,23.11834603897916,
3,93,0.25,12,53,23.249604541738137,23.411485573107097,
3,94,0.25,12,53,23.488679310073525,23.722338780822902,
3,95,0.25,12,53,23.744006678056948,23.934037297925588,
3,96,0.25,12,53,24.01674508464575,24.26685609855621,
3,97,0.25,12,53,24.230818384985124,24.57059304486019,
3,98,0.25,12,53,24.508947510909305,24.822151771619087,
3,99,0.25,12,53,24.75406974174359,25.051121177069444,
3,100,0.25,12,53,24.886591576003227,25.31749576555323,
4,0,0.25,13,52,0.0,0.0,
4,1,0.25,13,52,0.38429336123741586,0.27974050480585844,
4,2,0.25,13,52,0.7210671464984233,0.5344238388996858,
4,3,0.25,13,52,1.07691308340201,0.7804026878797095,
4,4,0.25,13,52,1.3090137874850858,1.0520125703169751,
4,5,0.25,13,52,1.612138075897327,1.264125892405327,
4,6,0.25,13,52,1.8801773684529157,1.4994326449357551,
4,7,0.25,13,52,2.125733661536987,1.7216129214491973,
4,8,0.25,13,52,2.4074966795185038,1.9169553010288867,
4,9,0.25,13,52,2.734443578103174,2.1281251096914087,
4,10,0.25,13,52,3.031061176500459,2.3856282101871167,
4,11,0.25,13,52,3.2822840571258762,2.5879845266228108,
4,12,0.25,13,52,3.528082766726887,2.773260788991217,
4,13,0.25,13,52,3.74923177276407,2.990271617307829,
4,14,0.25,13,52,3.972215436519321,3.2475242080500033,
4,15,0.25,13,52,4.209749798268605,3.5140336437523,
4,16,0.25,13,52,4.531985076537279,3.7644928133853477,
4,17,0.25,13,52,4.900172770198708,4.0874437605966785,
4,18,0.25,13,52,5.217491444654836,4.351240839888411,
4,19,0.25,13,52,5.517546189278031,4.534922943064752,
4,20,0.25,13,52,5.683635242908026,4.731563187766233,
4,21,0.25,13,52,5.993028418164183,4.978694350385063,
4,22,0.25,13,52,6.278406349655109,5.182652656472909,
4,23,0.25,13,52,6.586995130392527,5.412944102711203,
4,24,0.25,13,52,6.809576285700747,5.635766302868376,
4,25,0.25,13,52,7.036133944020822,5.85884048049383,
4,26,0.25,13,52,7.299915398900367,6.111899946048417,
4,27,0.25,13,52,7.5136532079735066,6.344854738357597,
4,28,0.25,13,52,7.777574466682305,6.596674963845329,
4,29,0.25,13,52,8.055825155502363,6.834872196418236,
4,30,0.25,13,52,8.237168698645798,7.098612544962515,
4,31,0.25,13,52,8.588791587625563,7.4197488469831505,
4,32,0.25,13,52,8.902889783403223,7.675656186651513,
4,33,0.25,13,52,9.258233184653166,7.872480767783873,
4,34,0.25,13,52,9.578729553607415,8.127079283172044,
4,35,0.25,13,52,9.819785373296353,8.307093200229021,
4,36,0.25,13,52,10.024815625779741,8.504293954329562,
4,37,0.25,13,52,10.275790958120004,8.70312216317011,
4,38,0.25,13,52,10.679203972120728,8.919744386227215,
4,39,0.25,13,52,11.007934080131053,9.133009691689168,
4,40,0.25,13,52,11.21650678824303,9.355742236634486,
4,41,0.25,13,52,11.539198563079667,9.647396207818154,
4,42,0.25,13,52,11.744140355897956,9.92468385253428,
4,43,0.25,13,52,12.082120216765194,10.179662368753469,
4,44,0.25,13,52,12.322281290282927,10.432855047059897,
4,45,0.25,13,52,12.622218646050813,10.672020273796743,
4,46,0.25,13,52,12.99004124970903,10.953235841190644,
4,47,0.25,13,52,13.33101152336515,11.184711856970221,
4,48,0.25,13,52,13.663313150444857,11.407900299869898,
4,49,0.25,13,52,13.964130108426541,11.63911498436842,
4,50,0.25,13,52,14.305873467759357,11.869169017426527,
4,51,0.25,13,52,14.710271875725432,12.084640821495507,
4,52,0.25,13,52,14.956850525301284,12.360113921563027,
4,53,0.25,13,52,15.20061095150134,12.598862722760778,
4,54,0.25,13,52,15.441266310945517,12.842528149617229,
4,55,0.25,13,52,15.78391415410883,13.090536874932694,
4,56,0.25,13,52,15.990071466061776,13.33124182591828,
4,57,0.25,13,52,16.271901746378294,13.567564960496107,
4,58,0.25,13,52,16.602981594787078,13.712287497245025,
4,59,0.25,13,52,16.895372927262216,14.004553197652431,
4,60,0.25,13,52,17.292539998248852,14.277239883457955,
4,61,0.25,13,52,17.6744361608795,14.584341114690073,
4,62,0.25,13,52,17.89237626573516,14.791518639303918,
4,63,0.25,13,52,18.21827569519829,14.984739240906283,
4,64,0.25,13,52,18.4494221166293,15.184199981004667,
4,65,0.25,13,52,18.745261142235954,15.400064669184463,
4,66,0.25,13,52,19.033424675803392,15.62218367830555,
4,67,0.25,13,52,19.327625810284044,15.918337313788884,
4,68,0.25,13,52,19.717581231001002,16.112045828917818,
4,69,0.25,13,52,20.0504428807372,16.31546680683829,
4,70,0.25,13,52,20.399054464216622,16.595425945386975,
4,71,0.25,13,52,20.68475523695744,16.853997968211463,
4,72,0.25,13,52,20.886253691903736,17.10071514742541,
4,73,0.25,13,52,21.193773721310812,17.341468012121222,
4,74,0.25,13,52,21.514850499002417,17.53279289600839,
4,75,0.25,13,52,21.77358027924705,17.791951916746847,
4,76,0.25,13,52,21.97025723069368,18.092843147382013,
4,77,0.25,13,52,22.168266356971102,18.33817916687243,
4,78,0.25,13,52,22.38543055796056,18.58210426650232,
4,79,0.25,13,52,22.776688237897893,18.86549648134976,
4,80,0.25,13,52,23.052602070560454,19.138895860224558,
4,81,0.25,13,52,23.45715083275143,19.43248494397247,
4,82,0.25,13,52,23.636530501784627,19.67935155947766,
4,83,0.25,13,52,23.87530449402805,19.97760071073912,
4,84,0.25,13,52,24.163069162735454,20.186263353188835,
4,85,0.25,13,52,24.52893155980569,20.416809282099827,
4,86,0.25,13,52,24.804329186885134,20.71430232819976,
4,87,0.25,13,52,25.303910841874906,21.013293612788193,
4,88,0.25,13,52,25.742544276394955,21.260631671222317,
4,89,0.25,13,52,26.09991564696616,21.504571763303616,
4,90,0.25,13,52,26.468774698563454,21.734223096973537,
4,91,0.25,13,52,26.71906641363595,21.965170847343522,
4,92,0.25,13,52,27.06518749859059,22.21393560308233,
4,93,0.25,13,52,27.267214856864932,22.499393083116146,
4,94,0.25,13,52,27.489310267111478,22.65621617302489,
4,95,0.25,13,52,27.874005855618535,22.904920523557344,
4,96,0.25,13,52,28.07272161485686,23.156820993946504,
4,97,0.25,13,52,28.378065105996527,23.399664826959167,
4,98,0.25,13,52,28.712651235949256,23.65611030810157,
4,99,0.25,13,52,28.997127397483844,23.90787945636582,
4,100,0.25,13,52,29.23974710407724,24.155059484141695,
5,0,0.25,16,49,0.0,0.0,
5,1,0.25,16,49,0.22197184041142465,0.23835059732806912,
5,2,0.25,16,49,0.44318216089159246,0.5318736559274246,
